interaccion_id,cliente_id,canal_id,fecha_id,motivo,resuelto_1ra,duracion_seg,agente_id,escalado
2110,354,3,20250207,Consulta saldo,1,720,14,0
2111,118,1,20250527,Transferencias,1,610,17,0
2112,441,1,20250217,Crédito,1,371,14,0
2113,309,2,20250424,Reclamo,1,801,11,0
2114,439,2,20250416,Reclamo,1,284,5,0
2115,439,4,20250504,Transferencias,0,41,18,0
2116,28,2,20250315,Consulta saldo,1,406,14,0
2117,144,4,20250607,Bloqueo tarjeta,0,457,42,1
2118,478,1,20250129,Bloqueo tarjeta,1,849,14,0
2119,451,2,20250130,Crédito,0,517,12,1
2120,286,1,20250124,Transferencias,0,309,18,1
2121,204,1,20250516,Consulta saldo,1,724,25,0
2122,499,2,20250102,Bloqueo tarjeta,0,43,37,0
2123,369,4,20250603,Transferencias,0,520,13,0
2124,230,1,20250122,Consulta saldo,0,859,1,0
2125,360,2,20250128,Transferencias,0,530,15,0
2126,421,1,20250602,Bloqueo tarjeta,1,513,35,0
2127,75,2,20250212,Transferencias,1,358,48,0
2128,178,2,20250612,Bloqueo tarjeta,1,815,19,0
2129,209,3,20250227,Transferencias,0,398,28,1
2130,231,1,20250329,Transferencias,0,801,35,0
2131,75,1,20250202,Reclamo,0,643,22,0
2132,406,4,20250606,Reclamo,1,240,45,0
2133,279,3,20250403,Otro,0,72,34,1
2134,117,4,20250109,Consulta saldo,1,730,46,0
2135,281,1,20250316,Crédito,1,434,34,0
2136,353,2,20250627,Crédito,1,799,7,0
2137,386,2,20250221,Transferencias,1,222,46,0
2138,74,3,20250129,Consulta saldo,1,103,45,0
2139,327,3,20250308,Consulta saldo,1,128,13,0
2140,398,1,20250101,Consulta saldo,1,726,5,0
2141,339,2,20250109,Cuenta nueva,1,442,1,0
2142,220,1,20250620,Consulta saldo,1,664,38,0
2143,17,2,20250421,Bloqueo tarjeta,1,541,21,0
2144,386,1,20250301,Crédito,1,581,50,0
2145,498,3,20250114,Bloqueo tarjeta,1,731,32,0
2146,244,1,20250113,Inversiones,1,288,35,0
2147,49,1,20250103,Transferencias,0,495,25,0
2148,398,4,20250220,Consulta saldo,1,750,29,0
2149,442,2,20250220,Consulta saldo,1,721,50,0
2150,141,2,20250130,Consulta saldo,1,743,37,0
2151,300,4,20250426,Consulta saldo,1,150,45,0
2152,21,1,20250516,Crédito,1,327,39,0
2153,102,1,20250314,Crédito,1,523,32,0
2154,91,2,20250201,Transferencias,0,821,25,1
2155,118,1,20250208,Crédito,1,760,29,0
2156,485,1,20250630,Consulta saldo,1,649,37,0
2157,363,2,20250115,Bloqueo tarjeta,0,567,45,1
2158,360,2,20250504,Bloqueo tarjeta,1,462,5,0
2159,206,1,20250103,Bloqueo tarjeta,0,549,16,0
2160,101,1,20250204,Consulta saldo,1,486,43,0
2161,337,2,20250512,Reclamo,1,219,38,0
2162,69,2,20250404,Consulta saldo,1,794,45,0
2163,269,1,20250401,Consulta saldo,1,711,18,0
2164,472,1,20250517,Consulta saldo,0,279,31,0
2165,199,2,20250222,Consulta saldo,1,596,41,0
2166,440,4,20250618,Transferencias,1,552,10,0
2167,127,2,20250116,Transferencias,0,671,49,0
2168,386,4,20250612,Bloqueo tarjeta,0,472,3,0
2169,231,1,20250401,Bloqueo tarjeta,1,650,15,0
2170,456,1,20250630,Crédito,1,446,42,0
2171,39,1,20250606,Bloqueo tarjeta,1,473,39,0
2172,75,1,20250114,Inversiones,1,821,42,0
2173,470,1,20250112,Transferencias,1,379,20,0
2174,262,1,20250520,Cuenta nueva,1,529,25,0
2175,339,3,20250619,Transferencias,0,834,37,1
2176,316,3,20250303,Transferencias,0,676,5,1
2177,161,1,20250330,Bloqueo tarjeta,1,361,16,0
2178,266,1,20250507,Crédito,1,722,27,0
2179,314,2,20250309,Consulta saldo,1,835,9,0
2180,284,1,20250610,Crédito,1,358,14,0
2181,150,2,20250419,Crédito,1,683,16,0
2182,332,3,20250220,Consulta saldo,0,859,32,1
2183,175,3,20250416,Bloqueo tarjeta,0,179,17,0
2184,2,4,20250304,Reclamo,0,98,13,0
2185,421,2,20250330,Transferencias,0,313,33,0
2186,305,1,20250209,Reclamo,1,140,31,0
2187,390,1,20250413,Consulta saldo,1,850,4,0
2188,66,1,20250128,Transferencias,1,832,7,0
2189,31,2,20250622,Transferencias,1,40,8,0
2190,113,3,20250320,Consulta saldo,1,663,39,0
2191,78,1,20250525,Crédito,1,53,36,0
2192,197,3,20250511,Reclamo,1,238,35,0
2193,499,4,20250501,Crédito,1,306,32,0
2194,313,1,20250104,Consulta saldo,1,199,12,0
2195,297,1,20250209,Consulta saldo,1,644,25,0
2196,228,1,20250407,Bloqueo tarjeta,0,483,10,0
2197,140,2,20250428,Transferencias,1,240,44,0
2198,256,3,20250414,Bloqueo tarjeta,1,549,40,0
2199,40,2,20250427,Consulta saldo,1,645,45,0
2200,181,1,20250613,Consulta saldo,1,444,18,0
2201,241,1,20250223,Transferencias,1,54,44,0
2202,12,2,20250508,Crédito,1,428,37,0
2203,466,2,20250312,Crédito,1,464,6,0
2204,134,1,20250409,Inversiones,1,520,11,0
2205,415,4,20250208,Transferencias,1,230,3,0
2206,82,1,20250412,Transferencias,1,124,40,0
2207,232,1,20250618,Cuenta nueva,1,182,19,0
2208,210,2,20250228,Consulta saldo,0,349,11,0
2209,402,1,20250228,Transferencias,1,788,12,0
2210,9,2,20250318,Consulta saldo,1,857,13,0
2211,401,1,20250523,Consulta saldo,0,213,35,1
2212,478,3,20250418,Consulta saldo,1,221,16,0
2213,11,4,20250111,Bloqueo tarjeta,0,542,33,0
2214,124,1,20250405,Crédito,1,653,24,0
2215,57,1,20250526,Consulta saldo,1,760,16,0
2216,70,2,20250221,Reclamo,1,30,19,0
2217,278,3,20250417,Bloqueo tarjeta,1,773,26,0
2218,311,4,20250515,Bloqueo tarjeta,0,621,46,0
2219,440,1,20250425,Consulta saldo,0,541,9,0
2220,310,2,20250203,Consulta saldo,1,452,25,0
2221,9,1,20250410,Consulta saldo,1,250,28,0
2222,384,1,20250625,Crédito,0,173,42,0
2223,130,1,20250408,Inversiones,0,528,26,0
2224,27,4,20250412,Bloqueo tarjeta,1,281,10,0
2225,466,1,20250630,Bloqueo tarjeta,1,425,42,0
2226,245,2,20250403,Bloqueo tarjeta,1,71,31,0
2227,6,1,20250112,Bloqueo tarjeta,1,133,10,0
2228,323,2,20250623,Bloqueo tarjeta,1,563,24,0
2229,319,2,20250115,Bloqueo tarjeta,0,364,19,1
2230,391,1,20250519,Bloqueo tarjeta,1,556,3,0
2231,496,2,20250625,Bloqueo tarjeta,0,187,25,1
2232,391,3,20250615,Consulta saldo,1,231,6,0
2233,7,1,20250513,Consulta saldo,1,166,13,0
2234,219,1,20250419,Inversiones,0,590,37,1
2235,373,4,20250201,Consulta saldo,1,524,5,0
2236,59,4,20250215,Transferencias,1,111,43,0
2237,436,4,20250426,Reclamo,1,510,17,0
2238,324,2,20250518,Crédito,0,710,21,0
2239,413,3,20250622,Transferencias,1,638,50,0
2240,482,3,20250208,Consulta saldo,1,551,20,0
2241,411,4,20250424,Transferencias,1,293,7,0
2242,128,1,20250218,Inversiones,0,505,10,0
2243,291,2,20250618,Bloqueo tarjeta,1,369,20,0
2244,34,1,20250108,Cuenta nueva,1,823,21,0
2245,16,2,20250114,Bloqueo tarjeta,1,371,24,0
2246,491,1,20250110,Bloqueo tarjeta,0,435,38,1
2247,173,1,20250428,Crédito,1,193,39,0
2248,408,1,20250319,Consulta saldo,1,785,1,0
2249,407,2,20250218,Cuenta nueva,0,857,45,0
2250,432,2,20250101,Consulta saldo,1,405,44,0
2251,21,3,20250630,Transferencias,1,199,20,0
2252,315,1,20250304,Reclamo,1,30,13,0
2253,150,3,20250213,Consulta saldo,1,660,34,0
2254,437,2,20250127,Bloqueo tarjeta,1,296,11,0
2255,353,3,20250625,Transferencias,1,320,3,0
2256,232,1,20250428,Bloqueo tarjeta,1,397,33,0
2257,477,2,20250310,Bloqueo tarjeta,0,270,20,0
2258,31,2,20250208,Consulta saldo,1,631,8,0
2259,145,4,20250204,Crédito,1,818,22,0
2260,63,2,20250611,Bloqueo tarjeta,1,689,43,0
2261,459,3,20250618,Transferencias,1,514,42,0
2262,17,1,20250112,Consulta saldo,1,891,17,0
2263,402,3,20250406,Reclamo,1,756,21,0
2264,338,3,20250405,Transferencias,0,352,49,0
2265,213,1,20250606,Cuenta nueva,0,125,32,0
2266,254,1,20250305,Bloqueo tarjeta,1,314,13,0
2267,365,2,20250606,Transferencias,0,381,40,1
2268,109,2,20250104,Bloqueo tarjeta,0,181,22,0
2269,303,2,20250624,Inversiones,1,657,40,0
2270,494,3,20250214,Consulta saldo,1,766,38,0
2271,171,2,20250510,Consulta saldo,0,48,27,0
2272,453,3,20250116,Bloqueo tarjeta,1,653,37,0
2273,457,3,20250211,Consulta saldo,1,697,3,0
2274,272,4,20250222,Consulta saldo,1,264,3,0
2275,491,2,20250227,Bloqueo tarjeta,1,107,18,0
2276,445,4,20250527,Consulta saldo,0,780,50,0
2277,110,2,20250325,Reclamo,1,576,43,0
2278,200,3,20250510,Cuenta nueva,0,604,47,1
2279,332,1,20250521,Consulta saldo,1,281,31,0
2280,337,1,20250104,Consulta saldo,0,329,43,1
2281,478,1,20250214,Consulta saldo,1,325,20,0
2282,448,2,20250523,Reclamo,1,154,1,0
2283,495,3,20250203,Cuenta nueva,0,213,8,0
2284,262,2,20250304,Transferencias,0,155,31,0
2285,199,1,20250326,Bloqueo tarjeta,0,855,13,0
2286,407,1,20250324,Crédito,0,814,6,0
2287,100,1,20250205,Transferencias,1,520,49,0
2288,222,1,20250612,Crédito,0,136,33,0
2289,301,1,20250407,Bloqueo tarjeta,1,795,45,0
2290,254,1,20250124,Inversiones,1,600,50,0
2291,19,1,20250413,Inversiones,1,493,13,0
2292,333,1,20250119,Cuenta nueva,0,376,27,0
2293,305,4,20250111,Crédito,1,563,36,0
2294,372,1,20250119,Otro,1,809,22,0
2295,126,3,20250120,Transferencias,0,349,35,0
2296,494,4,20250302,Consulta saldo,1,170,45,0
2297,211,1,20250327,Bloqueo tarjeta,1,106,34,0
2298,14,2,20250303,Bloqueo tarjeta,1,321,21,0
2299,307,1,20250223,Bloqueo tarjeta,1,132,24,0
2300,64,4,20250104,Bloqueo tarjeta,0,217,37,1
2301,387,1,20250108,Crédito,1,584,6,0
2302,465,4,20250618,Transferencias,0,595,43,1
2303,48,4,20250425,Inversiones,1,703,22,0
2304,302,1,20250324,Cuenta nueva,1,34,7,0
2305,136,2,20250402,Transferencias,1,192,38,0
2306,333,3,20250529,Consulta saldo,1,612,45,0
2307,65,3,20250121,Crédito,1,203,48,0
2308,449,1,20250617,Transferencias,1,309,37,0
2309,221,3,20250625,Consulta saldo,1,246,40,0
2310,208,1,20250613,Bloqueo tarjeta,1,634,27,0
2311,362,1,20250510,Inversiones,1,460,17,0
2312,98,2,20250620,Bloqueo tarjeta,0,794,17,0
2313,128,3,20250506,Reclamo,1,165,46,0
2314,351,4,20250108,Crédito,0,434,9,0
2315,57,1,20250331,Consulta saldo,1,879,45,0
2316,371,1,20250114,Consulta saldo,1,693,8,0
2317,141,4,20250311,Bloqueo tarjeta,1,484,43,0
2318,446,2,20250228,Bloqueo tarjeta,1,711,43,0
2319,2,2,20250216,Consulta saldo,1,473,30,0
2320,269,3,20250202,Crédito,0,326,14,0
2321,243,1,20250305,Crédito,1,834,49,0
2322,231,2,20250503,Transferencias,1,235,45,0
2323,113,2,20250327,Consulta saldo,1,478,9,0
2324,486,1,20250125,Consulta saldo,1,594,33,0
2325,131,1,20250630,Bloqueo tarjeta,1,736,7,0
2326,11,2,20250328,Crédito,0,94,37,0
2327,491,4,20250108,Consulta saldo,1,714,36,0
2328,255,3,20250519,Consulta saldo,1,571,1,0
2329,291,1,20250201,Transferencias,1,379,1,0
2330,218,1,20250407,Crédito,1,287,45,0
2331,309,1,20250319,Crédito,1,608,37,0
2332,167,1,20250304,Inversiones,1,76,22,0
2333,221,3,20250316,Bloqueo tarjeta,1,605,2,0
2334,444,1,20250603,Consulta saldo,0,74,14,0
2335,226,1,20250524,Reclamo,1,765,9,0
2336,6,1,20250224,Consulta saldo,1,631,27,0
2337,48,2,20250109,Inversiones,0,378,16,0
2338,481,1,20250126,Crédito,1,809,16,0
2339,357,3,20250116,Transferencias,1,776,1,0
2340,52,4,20250427,Inversiones,0,120,33,0
2341,386,1,20250509,Cuenta nueva,1,493,36,0
2342,11,1,20250606,Transferencias,1,713,18,0
2343,92,3,20250206,Consulta saldo,1,230,14,0
2344,317,1,20250205,Bloqueo tarjeta,1,167,3,0
2345,451,4,20250124,Transferencias,1,809,20,0
2346,243,1,20250614,Inversiones,1,417,1,0
2347,216,1,20250212,Crédito,1,141,6,0
2348,359,1,20250207,Bloqueo tarjeta,1,862,11,0
2349,487,2,20250323,Transferencias,1,635,38,0
2350,339,2,20250329,Transferencias,0,610,14,0
2351,134,2,20250406,Consulta saldo,0,650,14,0
2352,475,2,20250107,Transferencias,1,123,38,0
2353,359,3,20250126,Consulta saldo,0,576,8,0
2354,28,2,20250430,Crédito,1,560,12,0
2355,261,1,20250529,Inversiones,1,651,35,0
2356,48,2,20250108,Bloqueo tarjeta,1,295,17,0
2357,436,1,20250318,Bloqueo tarjeta,1,888,14,0
2358,76,3,20250226,Consulta saldo,1,669,29,0
2359,165,3,20250114,Crédito,1,501,11,0
2360,6,4,20250609,Consulta saldo,1,828,2,0
2361,166,1,20250623,Consulta saldo,0,198,49,0
2362,413,1,20250619,Bloqueo tarjeta,1,130,29,0
2363,310,1,20250521,Crédito,0,56,47,1
2364,331,1,20250311,Inversiones,1,326,49,0
2365,343,1,20250309,Consulta saldo,1,620,35,0
2366,90,2,20250410,Consulta saldo,0,874,49,1
2367,223,1,20250526,Consulta saldo,1,508,2,0
2368,194,1,20250120,Inversiones,1,383,41,0
2369,208,1,20250303,Transferencias,1,416,37,0
2370,165,2,20250108,Bloqueo tarjeta,0,408,43,1
2371,283,1,20250327,Crédito,1,761,3,0
2372,439,1,20250616,Bloqueo tarjeta,1,658,36,0
2373,399,1,20250420,Crédito,0,681,34,1
2374,201,1,20250102,Consulta saldo,1,288,34,0
2375,321,2,20250129,Consulta saldo,1,780,17,0
2376,128,2,20250606,Inversiones,1,558,13,0
2377,138,3,20250423,Consulta saldo,1,278,10,0
2378,372,1,20250603,Transferencias,1,204,34,0
2379,82,2,20250521,Bloqueo tarjeta,1,51,16,0
2380,271,3,20250425,Crédito,1,471,14,0
2381,21,4,20250110,Bloqueo tarjeta,1,871,25,0
2382,385,4,20250331,Bloqueo tarjeta,1,412,49,0
2383,370,4,20250328,Crédito,1,721,24,0
2384,467,3,20250318,Cuenta nueva,1,776,2,0
2385,442,2,20250603,Crédito,1,327,33,0
2386,396,3,20250531,Inversiones,1,261,47,0
2387,426,1,20250112,Bloqueo tarjeta,1,312,22,0
2388,353,2,20250605,Consulta saldo,0,378,3,1
2389,111,4,20250602,Consulta saldo,1,243,49,0
2390,363,3,20250307,Bloqueo tarjeta,1,155,26,0
2391,365,3,20250608,Consulta saldo,0,644,30,0
2392,102,3,20250629,Transferencias,1,276,38,0
2393,330,3,20250121,Consulta saldo,1,360,15,0
2394,43,2,20250129,Consulta saldo,1,798,40,0
2395,237,3,20250516,Bloqueo tarjeta,1,542,27,0
2396,95,4,20250524,Consulta saldo,0,243,2,0
2397,66,1,20250119,Consulta saldo,0,887,39,0
2398,255,3,20250108,Transferencias,1,300,47,0
2399,213,4,20250327,Crédito,1,33,40,0
2400,454,2,20250607,Bloqueo tarjeta,1,89,5,0
2401,396,1,20250320,Bloqueo tarjeta,1,618,19,0
2402,176,1,20250118,Bloqueo tarjeta,1,888,2,0
2403,371,3,20250505,Consulta saldo,1,191,14,0
2404,172,2,20250520,Bloqueo tarjeta,1,375,27,0
2405,375,1,20250103,Crédito,1,331,9,0
2406,323,2,20250518,Crédito,0,51,50,0
2407,381,4,20250216,Reclamo,1,77,34,0
2408,10,1,20250604,Crédito,1,73,13,0
2409,312,4,20250117,Bloqueo tarjeta,1,120,49,0
2410,382,1,20250113,Bloqueo tarjeta,1,247,7,0
2411,419,1,20250225,Bloqueo tarjeta,0,470,33,0
2412,391,1,20250419,Bloqueo tarjeta,1,604,42,0
2413,384,1,20250220,Consulta saldo,1,71,8,0
2414,230,4,20250210,Bloqueo tarjeta,1,828,13,0
2415,378,1,20250310,Inversiones,0,571,9,0
2416,53,2,20250208,Consulta saldo,1,713,24,0
2417,189,3,20250423,Consulta saldo,1,608,38,0
2418,9,3,20250603,Consulta saldo,1,761,29,0
2419,294,3,20250319,Transferencias,1,668,41,0
2420,337,2,20250425,Inversiones,0,333,36,0
2421,234,3,20250524,Reclamo,1,121,34,0
2422,488,2,20250305,Bloqueo tarjeta,1,612,16,0
2423,455,2,20250211,Crédito,1,347,37,0
2424,98,4,20250526,Consulta saldo,1,140,12,0
2425,289,3,20250210,Bloqueo tarjeta,0,603,4,0
2426,61,4,20250601,Bloqueo tarjeta,1,498,49,0
2427,159,1,20250429,Crédito,1,605,47,0
2428,465,2,20250217,Transferencias,1,400,42,0
2429,429,1,20250217,Crédito,0,868,19,0
2430,462,2,20250331,Reclamo,1,741,37,0
2431,76,1,20250514,Crédito,1,445,38,0
2432,402,3,20250318,Consulta saldo,1,593,25,0
2433,111,1,20250513,Cuenta nueva,1,45,36,0
2434,75,2,20250426,Transferencias,1,814,13,0
2435,129,2,20250511,Crédito,0,893,13,0
2436,436,1,20250418,Crédito,1,551,18,0
2437,245,1,20250629,Cuenta nueva,1,800,15,0
2438,465,2,20250101,Transferencias,1,428,5,0
2439,39,3,20250104,Bloqueo tarjeta,0,113,43,1
2440,485,3,20250511,Consulta saldo,0,97,25,0
2441,440,1,20250521,Transferencias,1,785,21,0
2442,101,2,20250115,Transferencias,1,626,29,0
2443,327,2,20250614,Bloqueo tarjeta,1,316,18,0
2444,84,2,20250129,Consulta saldo,1,89,46,0
2445,344,1,20250429,Inversiones,1,163,39,0
2446,252,1,20250212,Crédito,0,772,41,0
2447,309,1,20250430,Transferencias,1,98,50,0
2448,35,2,20250301,Transferencias,1,229,13,0
2449,161,1,20250215,Cuenta nueva,0,396,46,0
2450,475,4,20250212,Bloqueo tarjeta,1,111,30,0
2451,53,3,20250107,Consulta saldo,0,110,39,1
2452,343,1,20250404,Crédito,1,355,9,0
2453,98,2,20250416,Bloqueo tarjeta,0,253,29,1
2454,493,1,20250618,Consulta saldo,1,202,38,0
2455,499,1,20250302,Bloqueo tarjeta,1,867,7,0
2456,350,1,20250409,Bloqueo tarjeta,1,286,7,0
2457,380,2,20250416,Inversiones,0,839,32,0
2458,450,1,20250206,Transferencias,0,533,38,0
2459,215,2,20250204,Cuenta nueva,1,205,37,0
2460,311,3,20250511,Crédito,1,478,15,0
2461,449,3,20250428,Transferencias,0,147,33,1
2462,231,2,20250611,Transferencias,1,786,2,0
2463,207,3,20250426,Transferencias,1,727,8,0
2464,121,3,20250416,Cuenta nueva,1,444,34,0
2465,277,3,20250228,Consulta saldo,1,177,6,0
2466,346,1,20250627,Bloqueo tarjeta,1,193,6,0
2467,277,4,20250422,Crédito,1,488,7,0
2468,334,2,20250609,Consulta saldo,1,818,12,0
2469,387,1,20250119,Reclamo,1,638,3,0
2470,320,2,20250519,Consulta saldo,1,653,35,0
2471,457,2,20250326,Consulta saldo,1,68,22,0
2472,278,2,20250131,Transferencias,1,473,47,0
2473,67,3,20250523,Consulta saldo,1,335,39,0
2474,332,3,20250328,Transferencias,1,116,19,0
2475,385,2,20250315,Reclamo,1,66,45,0
2476,279,1,20250615,Consulta saldo,0,441,29,1
2477,316,3,20250218,Consulta saldo,1,492,18,0
2478,340,1,20250425,Crédito,1,502,32,0
2479,295,2,20250518,Crédito,1,476,33,0
2480,265,3,20250423,Consulta saldo,0,620,13,0
2481,1,3,20250602,Transferencias,1,438,42,0
2482,138,2,20250222,Consulta saldo,1,60,43,0
2483,352,4,20250325,Transferencias,1,497,37,0
2484,91,3,20250101,Inversiones,1,827,48,0
2485,202,1,20250328,Cuenta nueva,1,501,38,0
2486,96,1,20250407,Transferencias,0,683,16,0
2487,201,2,20250222,Consulta saldo,1,880,15,0
2488,175,4,20250218,Cuenta nueva,0,444,11,1
2489,370,4,20250622,Crédito,1,524,12,0
2490,302,1,20250313,Bloqueo tarjeta,1,256,45,0
2491,115,2,20250211,Bloqueo tarjeta,0,546,7,0
2492,135,1,20250412,Bloqueo tarjeta,0,425,36,1
2493,134,3,20250511,Consulta saldo,0,259,1,1
2494,296,1,20250620,Bloqueo tarjeta,1,106,8,0
2495,361,2,20250420,Bloqueo tarjeta,1,371,38,0
2496,202,3,20250209,Bloqueo tarjeta,1,344,6,0
2497,55,2,20250310,Bloqueo tarjeta,1,251,47,0
2498,373,2,20250212,Bloqueo tarjeta,1,896,34,0
2499,9,3,20250108,Bloqueo tarjeta,1,665,18,0
2500,395,4,20250223,Consulta saldo,0,841,6,1
2501,63,2,20250306,Cuenta nueva,1,742,38,0
2502,388,2,20250516,Crédito,1,519,1,0
2503,439,1,20250312,Bloqueo tarjeta,0,815,23,0
2504,214,2,20250211,Crédito,0,89,21,0
2505,144,2,20250517,Transferencias,0,335,11,1
2506,144,2,20250611,Inversiones,0,584,41,1
2507,365,4,20250514,Bloqueo tarjeta,0,891,40,1
2508,43,1,20250505,Consulta saldo,1,861,45,0
2509,21,1,20250411,Consulta saldo,0,73,10,0
2510,491,1,20250321,Consulta saldo,1,272,9,0
2511,167,3,20250629,Consulta saldo,0,354,5,1
2512,218,2,20250311,Transferencias,1,598,48,0
2513,269,1,20250222,Crédito,1,661,25,0
2514,494,2,20250419,Consulta saldo,1,900,45,0
2515,487,2,20250214,Bloqueo tarjeta,1,329,42,0
2516,379,3,20250405,Crédito,1,750,11,0
2517,413,1,20250310,Bloqueo tarjeta,0,863,12,0
2518,311,1,20250124,Consulta saldo,0,176,42,1
2519,47,1,20250320,Consulta saldo,1,562,16,0
2520,177,2,20250409,Transferencias,1,54,35,0
2521,234,2,20250225,Consulta saldo,1,211,12,0
2522,288,2,20250316,Reclamo,1,672,18,0
2523,167,1,20250405,Cuenta nueva,0,175,40,1
2524,374,2,20250624,Transferencias,0,134,26,1
2525,33,2,20250223,Bloqueo tarjeta,1,498,44,0
2526,290,2,20250207,Consulta saldo,1,701,38,0
2527,296,4,20250227,Consulta saldo,1,610,40,0
2528,219,2,20250224,Consulta saldo,1,848,21,0
2529,282,2,20250628,Consulta saldo,1,177,16,0
2530,296,2,20250211,Consulta saldo,1,583,14,0
2531,372,4,20250318,Consulta saldo,1,690,30,0
2532,149,4,20250624,Crédito,1,283,2,0
2533,397,1,20250511,Crédito,1,540,40,0
2534,435,1,20250624,Transferencias,0,626,29,1
2535,342,2,20250506,Bloqueo tarjeta,1,640,30,0
2536,459,2,20250530,Bloqueo tarjeta,1,867,21,0
2537,67,4,20250219,Bloqueo tarjeta,0,182,2,0
2538,442,3,20250105,Crédito,1,85,36,0
2539,251,1,20250206,Crédito,1,651,44,0
2540,351,2,20250417,Bloqueo tarjeta,0,245,45,0
2541,327,1,20250629,Consulta saldo,1,577,26,0
2542,394,3,20250126,Otro,0,71,13,1
2543,438,4,20250308,Crédito,1,843,37,0
2544,489,2,20250304,Inversiones,1,245,47,0
2545,330,4,20250529,Crédito,1,621,11,0
2546,102,3,20250619,Consulta saldo,1,519,18,0
2547,101,3,20250628,Transferencias,1,35,37,0
2548,312,1,20250416,Bloqueo tarjeta,1,147,10,0
2549,81,2,20250402,Consulta saldo,1,150,44,0
2550,59,2,20250615,Consulta saldo,0,650,50,0
2551,93,1,20250104,Consulta saldo,1,72,8,0
2552,381,1,20250524,Bloqueo tarjeta,1,571,49,0
2553,110,1,20250430,Crédito,0,67,19,0
2554,234,1,20250413,Transferencias,1,696,43,0
2555,91,2,20250325,Crédito,1,132,6,0
2556,72,3,20250301,Transferencias,1,375,1,0
2557,193,1,20250522,Transferencias,1,161,2,0
2558,370,3,20250507,Reclamo,1,419,5,0
2559,342,2,20250624,Consulta saldo,0,612,39,1
2560,497,2,20250619,Consulta saldo,1,494,8,0
2561,277,1,20250209,Transferencias,0,405,25,1
2562,381,3,20250207,Consulta saldo,1,827,10,0
2563,186,4,20250105,Bloqueo tarjeta,0,658,11,0
2564,227,1,20250516,Transferencias,1,766,47,0
2565,67,2,20250114,Bloqueo tarjeta,1,159,19,0
2566,488,4,20250521,Bloqueo tarjeta,1,192,44,0
2567,17,1,20250621,Inversiones,1,285,4,0
2568,255,2,20250101,Bloqueo tarjeta,0,607,50,0
2569,227,4,20250314,Consulta saldo,1,634,44,0
2570,129,1,20250312,Cuenta nueva,0,521,7,1
2571,394,2,20250315,Transferencias,1,151,33,0
2572,212,1,20250102,Crédito,0,597,15,1
2573,265,3,20250409,Consulta saldo,1,73,35,0
2574,55,1,20250117,Bloqueo tarjeta,1,181,38,0
2575,238,3,20250128,Transferencias,0,116,13,0
2576,171,1,20250415,Crédito,1,111,4,0
2577,103,4,20250312,Bloqueo tarjeta,0,850,26,1
2578,273,1,20250607,Consulta saldo,1,570,44,0
2579,16,2,20250315,Consulta saldo,1,239,8,0
2580,398,1,20250501,Crédito,0,235,39,0
2581,422,1,20250430,Bloqueo tarjeta,1,182,6,0
2582,438,1,20250319,Consulta saldo,1,516,2,0
2583,160,4,20250102,Bloqueo tarjeta,1,368,41,0
2584,302,3,20250501,Consulta saldo,0,527,43,0
2585,279,1,20250302,Transferencias,1,816,36,0
2586,324,3,20250127,Crédito,0,743,18,0
2587,89,2,20250308,Bloqueo tarjeta,1,73,17,0
2588,426,2,20250520,Consulta saldo,0,642,32,0
2589,332,2,20250426,Transferencias,0,96,13,0
2590,384,1,20250422,Transferencias,1,329,7,0
2591,147,2,20250430,Consulta saldo,1,80,32,0
2592,166,1,20250419,Consulta saldo,1,477,12,0
2593,149,3,20250224,Transferencias,1,626,37,0
2594,467,2,20250120,Crédito,1,300,11,0
2595,240,4,20250428,Consulta saldo,1,82,33,0
2596,211,4,20250427,Consulta saldo,0,86,11,0
2597,436,2,20250601,Consulta saldo,1,588,6,0
2598,305,3,20250212,Transferencias,0,546,50,0
2599,429,1,20250204,Consulta saldo,1,580,33,0
2600,418,4,20250619,Bloqueo tarjeta,0,870,5,0
2601,62,1,20250429,Consulta saldo,1,492,23,0
2602,498,3,20250517,Reclamo,1,549,24,0
2603,133,1,20250430,Crédito,1,583,3,0
2604,93,1,20250416,Crédito,1,892,13,0
2605,332,1,20250419,Consulta saldo,1,714,6,0
2606,406,4,20250217,Transferencias,1,199,39,0
2607,386,2,20250614,Bloqueo tarjeta,1,431,38,0
2608,23,3,20250630,Consulta saldo,1,632,23,0
2609,298,1,20250223,Consulta saldo,0,463,8,1
2610,146,4,20250116,Consulta saldo,1,720,45,0
2611,399,1,20250518,Bloqueo tarjeta,1,501,38,0
2612,454,2,20250622,Transferencias,1,649,27,0
2613,128,1,20250621,Bloqueo tarjeta,1,767,17,0
2614,34,1,20250514,Bloqueo tarjeta,1,484,1,0
2615,478,1,20250218,Consulta saldo,1,394,38,0
2616,1,2,20250227,Transferencias,1,544,37,0
2617,315,2,20250209,Bloqueo tarjeta,1,72,28,0
2618,270,2,20250209,Reclamo,1,485,39,0
2619,154,2,20250503,Consulta saldo,1,105,14,0
2620,339,4,20250119,Consulta saldo,0,803,39,0
2621,110,4,20250227,Consulta saldo,1,516,47,0
2622,471,1,20250429,Consulta saldo,1,290,21,0
2623,12,1,20250517,Crédito,1,199,24,0
2624,50,1,20250325,Consulta saldo,1,469,21,0
2625,404,4,20250602,Consulta saldo,1,610,27,0
2626,467,1,20250428,Bloqueo tarjeta,0,795,5,0
