encuesta_id,cliente_id,canal_id,fecha_id,score_nps,categoria,comentario,producto,fecha_envio
1215,99,1,20250419,10,Promotor,Muy buena atención,Nómina,2025-04-19T09:37:00
1216,294,1,20250429,9,Promotor,Sin comentario,Préstamo personal,2025-04-29T14:30:00
1217,125,1,20250406,10,Promotor,Muy buena atención,Cuenta corriente,2025-04-06T10:19:00
1218,492,2,20250417,10,Promotor,Muy fácil de usar,Préstamo personal,2025-04-17T17:56:00
1219,241,1,20250405,9,Promotor,Muy fácil de usar,Préstamo personal,2025-04-05T13:00:00
1220,122,2,20250402,9,Promotor,Muy buena atención,CDT,2025-04-02T13:12:00
1221,466,1,20250421,9,Promotor,Tardaron mucho,Préstamo personal,2025-04-21T11:42:00
1222,355,4,20250423,10,Promotor,Muy fácil de usar,Nómina,2025-04-23T17:21:00
1223,169,1,20250414,10,Promotor,Perfecto,Cuenta corriente,2025-04-14T15:14:00
1224,115,3,20250421,9,Promotor,Perfecto,Nómina,2025-04-21T11:15:00
1225,394,4,20250424,10,Promotor,Muy fácil de usar,CDT,2025-04-24T11:25:00
1226,4,1,20250427,9,Promotor,Tardaron mucho,Préstamo personal,2025-04-27T08:35:00
1227,149,2,20250405,9,Promotor,Muy fácil de usar,Cuenta corriente,2025-04-05T08:12:00
1228,90,1,20250410,9,Promotor,Sin comentario,Tarjeta crédito,2025-04-10T13:54:00
1229,101,1,20250406,9,Promotor,Sin comentario,Cuenta corriente,2025-04-06T08:53:00
1230,336,3,20250413,9,Promotor,Tardaron mucho,Préstamo personal,2025-04-13T11:19:00
1231,190,3,20250408,10,Promotor,Excelente app,Nómina,2025-04-08T17:56:00
1232,365,1,20250429,10,Promotor,Excelente app,Tarjeta crédito,2025-04-29T11:12:00
1233,192,1,20250423,10,Promotor,Mejorar tiempos,Tarjeta crédito,2025-04-23T08:48:00
1234,275,1,20250428,9,Promotor,Excelente app,Préstamo personal,2025-04-28T11:03:00
1235,65,4,20250428,10,Promotor,Perfecto,Tarjeta crédito,2025-04-28T09:50:00
1236,340,2,20250426,10,Promotor,Excelente app,Nómina,2025-04-26T14:48:00
1237,266,2,20250416,10,Promotor,Muy fácil de usar,Préstamo personal,2025-04-16T16:44:00
1238,490,2,20250423,10,Promotor,Sin comentario,Nómina,2025-04-23T14:40:00
1239,113,4,20250407,9,Promotor,Perfecto,Tarjeta crédito,2025-04-07T14:13:00
1240,456,1,20250414,10,Promotor,Excelente app,Préstamo personal,2025-04-14T12:35:00
1241,385,1,20250405,9,Promotor,Perfecto,Nómina,2025-04-05T13:14:00
1242,263,2,20250415,9,Promotor,Mejorar tiempos,CDT,2025-04-15T15:27:00
1243,412,2,20250412,10,Promotor,Sin comentario,CDT,2025-04-12T08:11:00
1244,136,2,20250408,10,Promotor,Muy fácil de usar,Cuenta corriente,2025-04-08T12:53:00
1245,142,4,20250426,7,Pasivo,Tardaron mucho,Cuenta corriente,2025-04-26T09:23:00
1246,103,1,20250418,7,Pasivo,Muy fácil de usar,Préstamo personal,2025-04-18T12:47:00
1247,362,2,20250407,8,Pasivo,Excelente app,Nómina,2025-04-07T12:00:00
1248,422,1,20250410,8,Pasivo,Mejorar tiempos,CDT,2025-04-10T17:48:00
1249,335,2,20250416,7,Pasivo,Excelente app,CDT,2025-04-16T11:14:00
1250,120,2,20250416,7,Pasivo,Perfecto,CDT,2025-04-16T13:50:00
1251,434,1,20250411,7,Pasivo,Mejorar tiempos,Tarjeta crédito,2025-04-11T15:28:00
1252,72,2,20250412,7,Pasivo,Excelente app,Préstamo personal,2025-04-12T08:31:00
1253,116,2,20250411,8,Pasivo,Mejorar tiempos,Nómina,2025-04-11T12:20:00
1254,403,1,20250419,7,Pasivo,Excelente app,Tarjeta crédito,2025-04-19T13:36:00
1255,105,4,20250413,8,Pasivo,Tardaron mucho,Nómina,2025-04-13T14:12:00
1256,169,2,20250404,8,Pasivo,Perfecto,Préstamo personal,2025-04-04T09:10:00
1257,284,1,20250422,7,Pasivo,Perfecto,Cuenta corriente,2025-04-22T10:12:00
1258,494,2,20250430,7,Pasivo,Necesito más sucursales,Tarjeta crédito,2025-04-30T12:42:00
1259,30,1,20250415,7,Pasivo,Muy buena atención,Tarjeta crédito,2025-04-15T13:55:00
1260,81,4,20250413,8,Pasivo,Excelente app,Nómina,2025-04-13T14:30:00
1261,490,4,20250413,7,Pasivo,Necesito más sucursales,Tarjeta crédito,2025-04-13T11:19:00
1262,364,2,20250427,8,Pasivo,Excelente app,Nómina,2025-04-27T17:19:00
1263,367,3,20250417,7,Pasivo,Sin comentario,Tarjeta crédito,2025-04-17T08:09:00
1264,423,2,20250403,8,Pasivo,Necesito más sucursales,Nómina,2025-04-03T13:58:00
1265,237,2,20250415,8,Pasivo,Tardaron mucho,Préstamo personal,2025-04-15T18:56:00
1266,359,3,20250412,8,Pasivo,Sin comentario,CDT,2025-04-12T17:52:00
1267,128,1,20250414,7,Pasivo,Mejorar tiempos,CDT,2025-04-14T14:58:00
1268,292,1,20250423,7,Pasivo,Muy buena atención,Tarjeta crédito,2025-04-23T10:17:00
1269,470,1,20250422,8,Pasivo,Necesito más sucursales,CDT,2025-04-22T14:48:00
1270,40,3,20250412,7,Pasivo,Muy fácil de usar,CDT,2025-04-12T15:10:00
1271,260,1,20250407,8,Pasivo,Muy buena atención,Cuenta corriente,2025-04-07T18:44:00
1272,176,3,20250413,8,Pasivo,Necesito más sucursales,CDT,2025-04-13T08:00:00
1273,364,4,20250404,8,Pasivo,Muy fácil de usar,CDT,2025-04-04T15:29:00
1274,281,2,20250403,7,Pasivo,Perfecto,Tarjeta crédito,2025-04-03T15:52:00
1275,83,1,20250427,8,Pasivo,Muy buena atención,Nómina,2025-04-27T09:11:00
1276,274,3,20250404,8,Pasivo,Excelente app,Cuenta corriente,2025-04-04T18:48:00
1277,140,1,20250422,7,Pasivo,Muy fácil de usar,Tarjeta crédito,2025-04-22T11:45:00
1278,346,2,20250429,7,Pasivo,Perfecto,Cuenta corriente,2025-04-29T18:51:00
1279,354,1,20250413,7,Pasivo,Muy buena atención,Nómina,2025-04-13T08:03:00
1280,104,4,20250425,8,Pasivo,Muy fácil de usar,Tarjeta crédito,2025-04-25T11:05:00
1281,15,4,20250414,7,Pasivo,Muy fácil de usar,Tarjeta crédito,2025-04-14T18:42:00
1282,491,4,20250408,7,Pasivo,Excelente app,Tarjeta crédito,2025-04-08T08:26:00
1283,168,1,20250427,7,Pasivo,Necesito más sucursales,Nómina,2025-04-27T11:59:00
1284,62,1,20250414,8,Pasivo,Tardaron mucho,Préstamo personal,2025-04-14T13:11:00
1285,335,1,20250413,7,Pasivo,Mejorar tiempos,Tarjeta crédito,2025-04-13T15:14:00
1286,418,1,20250422,7,Pasivo,Muy fácil de usar,Cuenta corriente,2025-04-22T09:56:00
1287,155,3,20250414,7,Pasivo,Perfecto,Cuenta corriente,2025-04-14T16:50:00
1288,492,1,20250409,7,Pasivo,Muy fácil de usar,CDT,2025-04-09T18:59:00
1289,90,2,20250411,7,Pasivo,Muy fácil de usar,CDT,2025-04-11T09:21:00
1290,467,2,20250420,7,Pasivo,Mejorar tiempos,Nómina,2025-04-20T18:47:00
1291,301,3,20250417,7,Pasivo,Muy buena atención,Tarjeta crédito,2025-04-17T08:39:00
1292,122,3,20250410,7,Pasivo,Necesito más sucursales,Nómina,2025-04-10T09:03:00
1293,256,1,20250412,7,Pasivo,Excelente app,CDT,2025-04-12T11:41:00
1294,473,3,20250408,7,Pasivo,Perfecto,Préstamo personal,2025-04-08T10:17:00
1295,403,3,20250421,8,Pasivo,Mejorar tiempos,Préstamo personal,2025-04-21T08:14:00
1296,125,1,20250411,8,Pasivo,Muy buena atención,Tarjeta crédito,2025-04-11T18:44:00
1297,447,2,20250420,7,Pasivo,Muy fácil de usar,Tarjeta crédito,2025-04-20T15:40:00
1298,446,2,20250403,7,Pasivo,Necesito más sucursales,Cuenta corriente,2025-04-03T18:09:00
1299,47,1,20250405,7,Pasivo,Necesito más sucursales,Tarjeta crédito,2025-04-05T16:05:00
1300,240,1,20250424,3,Detractor,Necesito más sucursales,Tarjeta crédito,2025-04-24T14:11:00
1301,156,1,20250408,4,Detractor,Perfecto,Tarjeta crédito,2025-04-08T12:55:00
1302,41,4,20250416,6,Detractor,Muy fácil de usar,CDT,2025-04-16T14:10:00
1303,217,2,20250415,3,Detractor,Mejorar tiempos,Tarjeta crédito,2025-04-15T15:01:00
1304,219,4,20250413,6,Detractor,Sin comentario,Nómina,2025-04-13T16:09:00
1305,90,1,20250424,4,Detractor,Perfecto,Préstamo personal,2025-04-24T15:18:00
1306,311,2,20250418,3,Detractor,Muy fácil de usar,Tarjeta crédito,2025-04-18T15:12:00
1307,98,1,20250430,1,Detractor,Muy fácil de usar,CDT,2025-04-30T14:59:00
1308,497,3,20250413,3,Detractor,Mejorar tiempos,CDT,2025-04-13T12:41:00
1309,210,4,20250403,4,Detractor,Tardaron mucho,CDT,2025-04-03T17:10:00
1310,224,4,20250425,1,Detractor,Muy fácil de usar,Nómina,2025-04-25T15:40:00
1311,357,1,20250412,5,Detractor,Mejorar tiempos,CDT,2025-04-12T11:15:00
1312,472,3,20250402,3,Detractor,Muy buena atención,Tarjeta crédito,2025-04-02T12:38:00
1313,76,1,20250422,3,Detractor,Excelente app,Cuenta corriente,2025-04-22T09:49:00
1314,365,4,20250421,0,Detractor,Mejorar tiempos,Nómina,2025-04-21T09:33:00
1315,217,1,20250429,1,Detractor,Mejorar tiempos,Préstamo personal,2025-04-29T12:32:00
1316,454,2,20250422,4,Detractor,Sin comentario,CDT,2025-04-22T09:06:00
1317,398,3,20250419,5,Detractor,Excelente app,Préstamo personal,2025-04-19T11:59:00
1318,358,1,20250413,5,Detractor,Excelente app,CDT,2025-04-13T08:06:00
1319,357,2,20250425,0,Detractor,Mejorar tiempos,Préstamo personal,2025-04-25T14:10:00
1320,96,3,20250412,1,Detractor,Necesito más sucursales,CDT,2025-04-12T10:32:00
1321,291,3,20250415,0,Detractor,Excelente app,Tarjeta crédito,2025-04-15T08:47:00
1322,389,1,20250426,1,Detractor,Mejorar tiempos,CDT,2025-04-26T18:58:00
1323,445,2,20250404,4,Detractor,Tardaron mucho,Préstamo personal,2025-04-04T09:24:00
1324,33,1,20250409,0,Detractor,Necesito más sucursales,CDT,2025-04-09T15:43:00
1325,5,1,20250404,6,Detractor,Muy buena atención,Nómina,2025-04-04T08:06:00
1326,406,1,20250417,1,Detractor,Sin comentario,CDT,2025-04-17T15:48:00
1327,220,1,20250420,2,Detractor,Muy fácil de usar,Préstamo personal,2025-04-20T11:23:00
1328,194,2,20250413,5,Detractor,Muy fácil de usar,Préstamo personal,2025-04-13T09:00:00
1329,358,2,20250428,3,Detractor,Excelente app,Cuenta corriente,2025-04-28T17:07:00
1330,144,4,20250417,6,Detractor,Necesito más sucursales,Préstamo personal,2025-04-17T15:39:00
1331,446,2,20250422,5,Detractor,Mejorar tiempos,Tarjeta crédito,2025-04-22T08:40:00
1332,9,2,20250411,6,Detractor,Muy buena atención,Préstamo personal,2025-04-11T18:28:00
1333,249,2,20250520,9,Promotor,Tardaron mucho,Préstamo personal,2025-05-20T14:59:00
1334,439,3,20250522,10,Promotor,Tardaron mucho,CDT,2025-05-22T12:38:00
1335,74,4,20250523,9,Promotor,Muy buena atención,Tarjeta crédito,2025-05-23T15:50:00
1336,427,3,20250510,9,Promotor,Perfecto,Tarjeta crédito,2025-05-10T15:07:00
1337,277,1,20250522,10,Promotor,Necesito más sucursales,Tarjeta crédito,2025-05-22T18:44:00
1338,223,4,20250504,9,Promotor,Muy buena atención,Tarjeta crédito,2025-05-04T13:57:00
1339,144,1,20250525,10,Promotor,Sin comentario,CDT,2025-05-25T18:07:00
1340,274,2,20250530,9,Promotor,Perfecto,Cuenta corriente,2025-05-30T13:55:00
1341,295,3,20250530,9,Promotor,Tardaron mucho,Préstamo personal,2025-05-30T14:58:00
1342,329,3,20250521,10,Promotor,Mejorar tiempos,Tarjeta crédito,2025-05-21T11:16:00
1343,45,1,20250510,9,Promotor,Muy fácil de usar,Nómina,2025-05-10T11:47:00
1344,189,1,20250519,9,Promotor,Muy fácil de usar,CDT,2025-05-19T17:47:00
1345,32,2,20250510,9,Promotor,Necesito más sucursales,CDT,2025-05-10T14:20:00
1346,348,4,20250526,10,Promotor,Excelente app,Nómina,2025-05-26T18:38:00
1347,203,1,20250504,9,Promotor,Perfecto,Préstamo personal,2025-05-04T10:52:00
1348,113,2,20250527,10,Promotor,Perfecto,Tarjeta crédito,2025-05-27T17:18:00
1349,341,3,20250524,9,Promotor,Muy buena atención,Nómina,2025-05-24T13:19:00
1350,435,3,20250509,9,Promotor,Perfecto,Tarjeta crédito,2025-05-09T15:18:00
1351,415,1,20250502,10,Promotor,Necesito más sucursales,Tarjeta crédito,2025-05-02T08:59:00
1352,250,3,20250528,9,Promotor,Sin comentario,Tarjeta crédito,2025-05-28T08:35:00
1353,217,3,20250511,10,Promotor,Muy fácil de usar,CDT,2025-05-11T14:04:00
1354,357,4,20250510,10,Promotor,Mejorar tiempos,Cuenta corriente,2025-05-10T10:20:00
1355,479,3,20250528,9,Promotor,Perfecto,Tarjeta crédito,2025-05-28T17:08:00
1356,248,1,20250523,10,Promotor,Excelente app,Tarjeta crédito,2025-05-23T11:51:00
1357,334,1,20250524,9,Promotor,Tardaron mucho,Tarjeta crédito,2025-05-24T14:27:00
1358,29,1,20250530,9,Promotor,Perfecto,Tarjeta crédito,2025-05-30T08:07:00
1359,223,4,20250519,10,Promotor,Mejorar tiempos,Tarjeta crédito,2025-05-19T08:07:00
1360,251,1,20250513,9,Promotor,Excelente app,CDT,2025-05-13T18:42:00
1361,238,4,20250525,9,Promotor,Mejorar tiempos,Préstamo personal,2025-05-25T18:41:00
1362,6,1,20250512,10,Promotor,Tardaron mucho,Cuenta corriente,2025-05-12T15:41:00
1363,301,2,20250501,9,Promotor,Perfecto,Préstamo personal,2025-05-01T09:50:00
1364,248,4,20250513,9,Promotor,Mejorar tiempos,Préstamo personal,2025-05-13T17:08:00
1365,33,3,20250511,9,Promotor,Excelente app,CDT,2025-05-11T08:25:00
1366,266,3,20250503,10,Promotor,Tardaron mucho,Tarjeta crédito,2025-05-03T18:57:00
1367,442,2,20250506,9,Promotor,Excelente app,Cuenta corriente,2025-05-06T16:28:00
1368,21,1,20250504,10,Promotor,Necesito más sucursales,Tarjeta crédito,2025-05-04T09:35:00
1369,386,1,20250528,10,Promotor,Tardaron mucho,Nómina,2025-05-28T12:23:00
1370,484,2,20250514,9,Promotor,Necesito más sucursales,Préstamo personal,2025-05-14T08:33:00
1371,274,2,20250522,10,Promotor,Perfecto,Préstamo personal,2025-05-22T16:58:00
1372,276,2,20250520,10,Promotor,Tardaron mucho,Cuenta corriente,2025-05-20T11:02:00
1373,154,4,20250505,9,Promotor,Necesito más sucursales,Tarjeta crédito,2025-05-05T17:35:00
1374,184,1,20250519,9,Promotor,Mejorar tiempos,Cuenta corriente,2025-05-19T16:16:00
1375,333,4,20250513,10,Promotor,Mejorar tiempos,CDT,2025-05-13T09:16:00
1376,356,1,20250531,10,Promotor,Necesito más sucursales,Cuenta corriente,2025-05-31T18:46:00
1377,357,2,20250521,10,Promotor,Muy fácil de usar,Nómina,2025-05-21T18:41:00
1378,421,1,20250514,9,Promotor,Mejorar tiempos,CDT,2025-05-14T08:38:00
1379,139,1,20250503,9,Promotor,Tardaron mucho,Nómina,2025-05-03T14:04:00
1380,46,1,20250521,10,Promotor,Muy fácil de usar,Préstamo personal,2025-05-21T10:55:00
1381,6,1,20250509,9,Promotor,Necesito más sucursales,CDT,2025-05-09T09:50:00
1382,270,3,20250506,9,Promotor,Sin comentario,Nómina,2025-05-06T15:06:00
1383,293,4,20250523,10,Promotor,Sin comentario,Nómina,2025-05-23T09:57:00
1384,163,4,20250506,9,Promotor,Mejorar tiempos,Tarjeta crédito,2025-05-06T13:51:00
1385,304,1,20250516,10,Promotor,Muy buena atención,Nómina,2025-05-16T10:42:00
1386,194,2,20250505,9,Promotor,Sin comentario,Cuenta corriente,2025-05-05T18:23:00
1387,312,2,20250522,9,Promotor,Perfecto,Tarjeta crédito,2025-05-22T15:22:00
1388,147,1,20250517,10,Promotor,Mejorar tiempos,Nómina,2025-05-17T11:19:00
1389,157,2,20250531,9,Promotor,Muy fácil de usar,Cuenta corriente,2025-05-31T18:05:00
1390,123,4,20250524,9,Promotor,Excelente app,Nómina,2025-05-24T08:05:00
1391,476,2,20250518,10,Promotor,Muy buena atención,CDT,2025-05-18T18:32:00
1392,255,2,20250516,9,Promotor,Tardaron mucho,CDT,2025-05-16T08:39:00
1393,426,3,20250530,9,Promotor,Mejorar tiempos,Nómina,2025-05-30T13:15:00
1394,230,4,20250520,9,Promotor,Necesito más sucursales,Tarjeta crédito,2025-05-20T09:23:00
1395,181,4,20250517,9,Promotor,Mejorar tiempos,CDT,2025-05-17T14:10:00
1396,174,4,20250504,10,Promotor,Necesito más sucursales,Nómina,2025-05-04T09:18:00
1397,151,1,20250516,10,Promotor,Muy buena atención,Nómina,2025-05-16T14:13:00
1398,478,4,20250530,10,Promotor,Muy buena atención,CDT,2025-05-30T17:54:00
1399,183,1,20250502,10,Promotor,Perfecto,Préstamo personal,2025-05-02T12:22:00
1400,180,4,20250501,9,Promotor,Excelente app,CDT,2025-05-01T13:00:00
1401,252,1,20250514,9,Promotor,Excelente app,CDT,2025-05-14T09:58:00
1402,80,3,20250501,10,Promotor,Sin comentario,Tarjeta crédito,2025-05-01T15:25:00
1403,187,2,20250510,10,Promotor,Excelente app,Nómina,2025-05-10T12:06:00
1404,430,2,20250522,10,Promotor,Excelente app,Préstamo personal,2025-05-22T14:00:00
1405,446,3,20250529,10,Promotor,Tardaron mucho,Tarjeta crédito,2025-05-29T12:02:00
1406,216,3,20250513,9,Promotor,Muy buena atención,Tarjeta crédito,2025-05-13T18:12:00
1407,341,4,20250531,10,Promotor,Tardaron mucho,CDT,2025-05-31T15:35:00
1408,350,3,20250526,10,Promotor,Muy fácil de usar,CDT,2025-05-26T16:46:00
1409,57,4,20250505,10,Promotor,Muy buena atención,Tarjeta crédito,2025-05-05T10:22:00
1410,351,1,20250525,9,Promotor,Muy fácil de usar,CDT,2025-05-25T17:47:00
1411,246,1,20250514,9,Promotor,Perfecto,Cuenta corriente,2025-05-14T14:15:00
1412,262,1,20250524,9,Promotor,Sin comentario,Cuenta corriente,2025-05-24T12:44:00
1413,421,2,20250522,9,Promotor,Perfecto,Cuenta corriente,2025-05-22T16:39:00
1414,438,2,20250507,9,Promotor,Excelente app,Tarjeta crédito,2025-05-07T09:08:00
1415,141,4,20250502,10,Promotor,Excelente app,CDT,2025-05-02T08:39:00
1416,443,1,20250503,9,Promotor,Mejorar tiempos,Nómina,2025-05-03T12:44:00
1417,173,2,20250508,9,Promotor,Muy buena atención,Nómina,2025-05-08T14:41:00
1418,57,1,20250510,9,Promotor,Sin comentario,Préstamo personal,2025-05-10T14:15:00
1419,25,1,20250529,10,Promotor,Muy buena atención,Cuenta corriente,2025-05-29T18:47:00
1420,147,2,20250507,10,Promotor,Tardaron mucho,CDT,2025-05-07T10:16:00
1421,172,1,20250512,10,Promotor,Tardaron mucho,Cuenta corriente,2025-05-12T18:35:00
1422,185,3,20250511,9,Promotor,Muy fácil de usar,Nómina,2025-05-11T16:38:00
1423,333,1,20250508,10,Promotor,Mejorar tiempos,Cuenta corriente,2025-05-08T09:08:00
1424,301,4,20250502,9,Promotor,Necesito más sucursales,Tarjeta crédito,2025-05-02T15:59:00
1425,483,2,20250503,9,Promotor,Muy fácil de usar,Préstamo personal,2025-05-03T15:48:00
1426,370,1,20250518,9,Promotor,Excelente app,Tarjeta crédito,2025-05-18T14:35:00
1427,450,3,20250529,10,Promotor,Muy fácil de usar,Préstamo personal,2025-05-29T15:40:00
1428,224,1,20250530,9,Promotor,Mejorar tiempos,Nómina,2025-05-30T16:50:00
1429,307,1,20250506,9,Promotor,Excelente app,Préstamo personal,2025-05-06T08:36:00
1430,498,3,20250526,9,Promotor,Mejorar tiempos,CDT,2025-05-26T18:34:00
1431,225,3,20250506,9,Promotor,Mejorar tiempos,Nómina,2025-05-06T14:25:00
1432,95,1,20250507,10,Promotor,Necesito más sucursales,Nómina,2025-05-07T08:56:00
1433,363,3,20250517,10,Promotor,Sin comentario,Préstamo personal,2025-05-17T11:18:00
1434,61,1,20250518,10,Promotor,Muy buena atención,Nómina,2025-05-18T11:18:00
1435,76,4,20250521,9,Promotor,Sin comentario,Tarjeta crédito,2025-05-21T12:55:00
1436,128,4,20250521,9,Promotor,Necesito más sucursales,Nómina,2025-05-21T09:00:00
1437,310,4,20250521,10,Promotor,Muy fácil de usar,Cuenta corriente,2025-05-21T16:16:00
1438,460,2,20250514,9,Promotor,Muy fácil de usar,Cuenta corriente,2025-05-14T18:52:00
1439,183,1,20250527,9,Promotor,Sin comentario,Tarjeta crédito,2025-05-27T12:01:00
1440,382,3,20250524,9,Promotor,Sin comentario,Nómina,2025-05-24T16:13:00
1441,167,1,20250508,10,Promotor,Mejorar tiempos,Tarjeta crédito,2025-05-08T15:14:00
1442,76,4,20250512,10,Promotor,Tardaron mucho,CDT,2025-05-12T10:29:00
1443,442,1,20250527,9,Promotor,Perfecto,Tarjeta crédito,2025-05-27T18:18:00
1444,84,4,20250510,9,Promotor,Mejorar tiempos,Nómina,2025-05-10T11:04:00
1445,219,1,20250503,9,Promotor,Mejorar tiempos,Cuenta corriente,2025-05-03T16:08:00
1446,52,1,20250520,9,Promotor,Muy buena atención,Cuenta corriente,2025-05-20T08:48:00
1447,128,3,20250505,9,Promotor,Sin comentario,Tarjeta crédito,2025-05-05T18:38:00
1448,495,1,20250526,9,Promotor,Tardaron mucho,Nómina,2025-05-26T13:54:00
1449,72,2,20250507,9,Promotor,Perfecto,Tarjeta crédito,2025-05-07T12:21:00
1450,125,1,20250505,10,Promotor,Sin comentario,Nómina,2025-05-05T09:01:00
1451,279,1,20250504,9,Promotor,Mejorar tiempos,Tarjeta crédito,2025-05-04T08:58:00
1452,117,2,20250501,9,Promotor,Excelente app,Préstamo personal,2025-05-01T18:18:00
1453,451,3,20250530,9,Promotor,Tardaron mucho,CDT,2025-05-30T10:07:00
1454,490,4,20250504,9,Promotor,Muy fácil de usar,Cuenta corriente,2025-05-04T17:21:00
1455,473,4,20250512,9,Promotor,Tardaron mucho,Cuenta corriente,2025-05-12T17:09:00
1456,272,1,20250514,9,Promotor,Excelente app,CDT,2025-05-14T10:57:00
1457,419,1,20250520,10,Promotor,Tardaron mucho,Préstamo personal,2025-05-20T15:42:00
1458,136,3,20250530,10,Promotor,Tardaron mucho,Cuenta corriente,2025-05-30T10:49:00
1459,76,2,20250511,9,Promotor,Perfecto,Cuenta corriente,2025-05-11T09:36:00
1460,373,1,20250531,10,Promotor,Tardaron mucho,Préstamo personal,2025-05-31T10:11:00
1461,164,2,20250512,10,Promotor,Perfecto,CDT,2025-05-12T17:50:00
1462,411,4,20250505,10,Promotor,Necesito más sucursales,CDT,2025-05-05T14:35:00
1463,274,2,20250518,10,Promotor,Necesito más sucursales,CDT,2025-05-18T09:37:00
1464,296,3,20250517,10,Promotor,Necesito más sucursales,Cuenta corriente,2025-05-17T11:23:00
1465,436,1,20250507,9,Promotor,Perfecto,Tarjeta crédito,2025-05-07T09:03:00
1466,435,3,20250512,10,Promotor,Excelente app,Préstamo personal,2025-05-12T15:09:00
1467,108,3,20250508,10,Promotor,Muy buena atención,Tarjeta crédito,2025-05-08T09:44:00
1468,376,1,20250513,9,Promotor,Mejorar tiempos,Préstamo personal,2025-05-13T08:44:00
1469,298,1,20250522,9,Promotor,Excelente app,Cuenta corriente,2025-05-22T10:23:00
1470,126,1,20250503,9,Promotor,Mejorar tiempos,Tarjeta crédito,2025-05-03T10:30:00
1471,271,3,20250524,9,Promotor,Sin comentario,CDT,2025-05-24T14:46:00
1472,401,2,20250515,10,Promotor,Muy buena atención,Préstamo personal,2025-05-15T09:09:00
1473,329,1,20250529,9,Promotor,Excelente app,Nómina,2025-05-29T10:00:00
1474,217,3,20250527,10,Promotor,Perfecto,Nómina,2025-05-27T12:58:00
1475,117,2,20250523,10,Promotor,Excelente app,Préstamo personal,2025-05-23T09:33:00
1476,65,3,20250531,10,Promotor,Mejorar tiempos,Nómina,2025-05-31T08:14:00
1477,422,3,20250506,10,Promotor,Tardaron mucho,CDT,2025-05-06T15:20:00
1478,195,1,20250527,10,Promotor,Muy fácil de usar,CDT,2025-05-27T11:17:00
1479,40,1,20250504,9,Promotor,Muy fácil de usar,Cuenta corriente,2025-05-04T11:18:00
1480,55,1,20250518,9,Promotor,Muy buena atención,Préstamo personal,2025-05-18T11:35:00
1481,476,1,20250521,9,Promotor,Sin comentario,Cuenta corriente,2025-05-21T17:36:00
1482,405,2,20250519,9,Promotor,Muy buena atención,Préstamo personal,2025-05-19T09:19:00
1483,385,1,20250512,9,Promotor,Mejorar tiempos,Nómina,2025-05-12T11:20:00
1484,183,4,20250524,10,Promotor,Tardaron mucho,Préstamo personal,2025-05-24T14:57:00
1485,414,3,20250517,9,Promotor,Muy buena atención,Nómina,2025-05-17T14:30:00
1486,83,1,20250510,9,Promotor,Perfecto,Cuenta corriente,2025-05-10T18:05:00
1487,111,3,20250529,9,Promotor,Excelente app,Tarjeta crédito,2025-05-29T16:33:00
1488,403,1,20250515,10,Promotor,Sin comentario,Préstamo personal,2025-05-15T17:54:00
1489,457,3,20250502,10,Promotor,Mejorar tiempos,Tarjeta crédito,2025-05-02T11:39:00
1490,79,2,20250531,9,Promotor,Perfecto,Cuenta corriente,2025-05-31T08:09:00
1491,445,4,20250518,10,Promotor,Tardaron mucho,CDT,2025-05-18T09:29:00
1492,479,1,20250506,10,Promotor,Tardaron mucho,Préstamo personal,2025-05-06T17:23:00
1493,37,1,20250503,10,Promotor,Perfecto,Préstamo personal,2025-05-03T15:16:00
1494,474,1,20250521,10,Promotor,Tardaron mucho,Nómina,2025-05-21T15:02:00
1495,147,2,20250528,10,Promotor,Excelente app,CDT,2025-05-28T13:32:00
1496,43,3,20250512,10,Promotor,Perfecto,Préstamo personal,2025-05-12T18:02:00
1497,405,1,20250524,9,Promotor,Muy buena atención,Tarjeta crédito,2025-05-24T09:18:00
1498,292,2,20250506,10,Promotor,Tardaron mucho,Tarjeta crédito,2025-05-06T14:55:00
1499,48,1,20250522,10,Promotor,Perfecto,Nómina,2025-05-22T15:06:00
1500,375,1,20250506,9,Promotor,Mejorar tiempos,CDT,2025-05-06T11:25:00
1501,163,1,20250503,10,Promotor,Perfecto,Tarjeta crédito,2025-05-03T15:07:00
1502,20,2,20250515,10,Promotor,Perfecto,Tarjeta crédito,2025-05-15T18:13:00
1503,17,4,20250519,10,Promotor,Mejorar tiempos,Cuenta corriente,2025-05-19T13:50:00
1504,110,1,20250516,10,Promotor,Muy buena atención,CDT,2025-05-16T12:16:00
1505,73,1,20250503,9,Promotor,Mejorar tiempos,Cuenta corriente,2025-05-03T12:55:00
1506,215,2,20250528,10,Promotor,Sin comentario,Tarjeta crédito,2025-05-28T08:05:00
1507,494,3,20250511,10,Promotor,Excelente app,Tarjeta crédito,2025-05-11T13:26:00
1508,275,3,20250516,10,Promotor,Excelente app,CDT,2025-05-16T13:58:00
1509,6,2,20250527,10,Promotor,Necesito más sucursales,Cuenta corriente,2025-05-27T18:37:00
1510,341,4,20250511,9,Promotor,Muy fácil de usar,Cuenta corriente,2025-05-11T10:57:00
1511,76,2,20250530,10,Promotor,Muy fácil de usar,Cuenta corriente,2025-05-30T18:26:00
1512,370,1,20250517,10,Promotor,Perfecto,Tarjeta crédito,2025-05-17T18:28:00
